Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
14/08/2022 4:21:58,"587","28,2","53","1009"
14/08/2022 4:26:58,"585","28,2","53","1009"
14/08/2022 4:31:58,"596","28,2","53","1009"
14/08/2022 4:36:58,"575","28,2","53","1009"
14/08/2022 4:41:58,"599","28,2","53","1009"
14/08/2022 4:46:58,"586","28,1","53","1009"
14/08/2022 4:51:58,"590","28,2","53","1009"
14/08/2022 4:56:58,"578","28,2","53","1009"
14/08/2022 5:01:58,"577","28,2","54","1009"
14/08/2022 5:06:58,"579","28,2","54","1009"
14/08/2022 5:11:58,"580","28,2","54","1009"
14/08/2022 5:16:58,"570","28,2","54","1008"
14/08/2022 5:21:58,"579","28,2","54","1008"
14/08/2022 5:26:58,"576","28,2","54","1008"
14/08/2022 5:31:58,"577","28,2","54","1008"
14/08/2022 5:36:58,"586","28,1","54","1008"
14/08/2022 5:41:58,"565","28,1","54","1008"
14/08/2022 5:46:58,"576","28,2","54","1008"
14/08/2022 5:51:58,"570","28,1","54","1008"
14/08/2022 5:56:58,"572","28,1","54","1008"
14/08/2022 6:01:58,"584","28,1","54","1008"
14/08/2022 6:06:58,"583","28,1","54","1008"
14/08/2022 6:11:58,"579","28,1","54","1008"
14/08/2022 6:16:58,"568","28,2","54","1008"
14/08/2022 6:21:58,"575","28,1","54","1009"
14/08/2022 6:26:58,"565","28,1","54","1009"
14/08/2022 6:31:58,"569","28,1","54","1009"
14/08/2022 6:36:58,"569","28,1","54","1009"
14/08/2022 6:41:58,"567","28,1","54","1009"
14/08/2022 6:46:58,"575","28,1","54","1009"
14/08/2022 6:51:58,"574","28,1","54","1009"
14/08/2022 6:56:58,"582","28,1","54","1009"
14/08/2022 7:01:58,"571","28,1","54","1009"
14/08/2022 7:06:58,"566","28,1","53","1009"
14/08/2022 7:11:58,"573","28,1","53","1008"
14/08/2022 7:16:58,"559","28,1","53","1008"
14/08/2022 7:21:58,"556","28,1","53","1008"
14/08/2022 7:26:58,"563","28,1","53","1008"
14/08/2022 7:31:58,"573","28,1","53","1008"
14/08/2022 7:36:58,"578","28,1","53","1008"
14/08/2022 7:41:58,"575","28,1","53","1008"
14/08/2022 7:46:58,"566","28,1","53","1008"
14/08/2022 7:51:58,"578","28,1","53","1008"
14/08/2022 7:56:58,"586","28,1","53","1008"
14/08/2022 8:01:58,"583","28,1","53","1008"
14/08/2022 8:06:58,"577","28,1","53","1008"
14/08/2022 8:11:58,"569","28,1","53","1008"
14/08/2022 8:16:59,"569","28,1","53","1008"
14/08/2022 8:21:59,"568","28,1","53","1008"
14/08/2022 8:26:59,"585","28,1","53","1008"
14/08/2022 8:31:59,"583","28,1","53","1008"
14/08/2022 8:36:59,"580","28,1","53","1008"
14/08/2022 8:41:59,"591","28,1","53","1008"
14/08/2022 8:46:59,"594","28,1","53","1008"
14/08/2022 8:51:59,"587","28,1","53","1008"
14/08/2022 8:56:59,"595","28,1","53","1008"
14/08/2022 9:01:59,"587","28,1","53","1008"
14/08/2022 9:06:59,"585","28,1","53","1008"
14/08/2022 9:11:59,"573","28,2","53","1008"
14/08/2022 9:16:59,"572","28,1","53","1008"
14/08/2022 9:21:59,"548","28,1","53","1008"
14/08/2022 9:26:59,"543","28,1","53","1008"
14/08/2022 9:31:59,"542","28,1","53","1008"
14/08/2022 9:36:59,"524","28,1","53","1008"
14/08/2022 9:41:59,"558","28,0","53","1008"
14/08/2022 9:46:59,"584","28,0","54","1008"
14/08/2022 9:51:59,"524","27,8","54","1008"
14/08/2022 9:56:59,"474","27,4","55","1008"
14/08/2022 10:01:59,"481","27,0","56","1008"
14/08/2022 10:06:59,"473","26,7","56","1008"
14/08/2022 10:11:59,"482","26,4","57","1008"
14/08/2022 10:16:59,"462","26,2","58","1008"
14/08/2022 10:21:59,"488","26,0","58","1008"
14/08/2022 10:26:59,"481","25,9","59","1008"
14/08/2022 10:31:59,"470","25,7","60","1008"
14/08/2022 10:36:59,"474","25,5","60","1008"
14/08/2022 10:41:59,"453","25,4","60","1008"
14/08/2022 10:46:59,"461","25,2","61","1008"
14/08/2022 10:51:59,"458","25,1","61","1008"
14/08/2022 10:56:59,"462","24,9","61","1008"
14/08/2022 11:01:59,"464","24,9","61","1008"
14/08/2022 11:06:59,"458","24,8","62","1008"
14/08/2022 11:11:59,"453","24,8","62","1008"
14/08/2022 11:16:59,"456","24,8","62","1008"
14/08/2022 11:21:59,"445","24,8","62","1008"
14/08/2022 11:26:59,"445","24,8","62","1008"
14/08/2022 11:31:59,"458","24,9","62","1008"
14/08/2022 11:36:59,"457","25,0","62","1008"
14/08/2022 11:41:59,"452","25,1","61","1008"
14/08/2022 11:46:59,"463","25,2","61","1008"
14/08/2022 11:51:59,"467","25,2","61","1008"
14/08/2022 11:56:59,"460","25,2","61","1008"
14/08/2022 12:01:59,"466","25,3","61","1008"
14/08/2022 12:06:59,"456","25,3","61","1008"
14/08/2022 12:11:59,"464","25,4","60","1008"
14/08/2022 12:16:59,"456","25,4","60","1008"
14/08/2022 12:21:59,"457","25,3","60","1008"
14/08/2022 12:26:59,"471","25,3","60","1008"
14/08/2022 12:31:59,"464","25,3","60","1008"
14/08/2022 12:36:59,"462","25,2","60","1008"
14/08/2022 12:41:59,"471","25,2","60","1009"
14/08/2022 12:46:59,"458","25,3","60","1009"
14/08/2022 12:51:59,"464","25,4","60","1009"
14/08/2022 12:56:59,"481","25,4","60","1009"
14/08/2022 13:01:59,"482","25,4","59","1009"
14/08/2022 13:06:59,"460","25,4","59","1009"
14/08/2022 13:11:59,"475","25,5","59","1009"
14/08/2022 13:16:59,"484","25,5","59","1009"
14/08/2022 13:21:59,"483","25,5","59","1009"
14/08/2022 13:26:59,"512","25,4","59","1009"
14/08/2022 13:31:59,"501","25,4","59","1009"
14/08/2022 13:36:59,"497","25,4","59","1009"
14/08/2022 13:41:59,"505","25,3","59","1009"
14/08/2022 13:46:59,"476","25,3","59","1009"
14/08/2022 13:51:59,"488","25,3","60","1009"
14/08/2022 13:56:59,"480","25,3","59","1009"
14/08/2022 14:01:59,"470","25,4","59","1009"
14/08/2022 14:06:59,"474","25,4","59","1009"
14/08/2022 14:11:59,"487","25,5","59","1009"
14/08/2022 14:16:59,"487","25,6","59","1009"
14/08/2022 14:21:59,"488","25,6","59","1009"
14/08/2022 14:26:59,"486","25,7","58","1009"
14/08/2022 14:31:59,"472","25,8","58","1009"
14/08/2022 14:36:59,"486","25,8","58","1009"
14/08/2022 14:41:59,"473","25,9","58","1009"
14/08/2022 14:46:59,"473","25,9","58","1009"
14/08/2022 14:51:59,"475","26,0","57","1009"
14/08/2022 14:56:59,"476","26,0","57","1009"
14/08/2022 15:01:59,"477","26,1","57","1009"
14/08/2022 15:06:59,"464","26,1","57","1009"
14/08/2022 15:11:59,"467","26,1","57","1009"
14/08/2022 15:16:59,"464","26,1","57","1009"
14/08/2022 15:21:59,"465","26,1","57","1009"
14/08/2022 15:26:59,"466","26,2","57","1009"
14/08/2022 15:31:59,"464","26,2","57","1009"
14/08/2022 15:36:59,"469","26,3","57","1009"
14/08/2022 15:41:59,"466","26,3","57","1009"
14/08/2022 15:46:59,"458","26,3","57","1008"
14/08/2022 15:51:59,"465","26,4","57","1008"
14/08/2022 15:56:59,"460","26,4","57","1008"
14/08/2022 16:01:59,"483","26,4","56","1008"
14/08/2022 16:06:59,"457","26,5","56","1008"
14/08/2022 16:11:59,"463","26,5","56","1008"
14/08/2022 16:16:59,"465","26,5","56","1008"
14/08/2022 16:21:59,"467","26,5","56","1008"
14/08/2022 16:26:59,"471","26,6","56","1008"
14/08/2022 16:31:59,"457","26,6","56","1008"
14/08/2022 16:36:59,"462","26,6","55","1008"
14/08/2022 16:41:59,"469","26,6","55","1008"
14/08/2022 16:46:59,"459","26,7","55","1008"
14/08/2022 16:51:59,"472","26,6","55","1008"
14/08/2022 16:56:59,"464","26,7","55","1008"
14/08/2022 17:01:59,"469","26,6","55","1008"
14/08/2022 17:06:59,"465","26,7","55","1008"
14/08/2022 17:11:59,"473","26,6","54","1008"
14/08/2022 17:16:59,"473","26,6","54","1008"
14/08/2022 17:21:59,"457","26,6","54","1008"
14/08/2022 17:26:59,"467","26,6","54","1008"
14/08/2022 17:31:59,"462","26,6","54","1008"
14/08/2022 17:36:59,"469","26,6","54","1008"
14/08/2022 17:41:59,"473","26,5","55","1008"
14/08/2022 17:46:59,"472","26,6","55","1008"
14/08/2022 17:51:59,"463","26,5","55","1008"
14/08/2022 17:56:59,"456","26,6","55","1008"
14/08/2022 18:01:59,"456","26,6","55","1008"
14/08/2022 18:06:59,"461","26,5","55","1008"
14/08/2022 18:11:59,"496","26,5","55","1008"
14/08/2022 18:16:59,"466","26,2","55","1008"
14/08/2022 18:21:59,"479","26,0","56","1008"
14/08/2022 18:26:59,"455","25,8","56","1008"
14/08/2022 18:31:59,"493","25,6","57","1008"
14/08/2022 18:36:59,"475","25,6","57","1008"
14/08/2022 18:41:59,"493","25,6","57","1008"
14/08/2022 18:46:59,"481","25,5","57","1008"
14/08/2022 18:51:59,"468","25,4","57","1008"
14/08/2022 18:56:59,"464","25,3","58","1008"
14/08/2022 19:01:59,"449","25,1","59","1008"
14/08/2022 19:06:59,"469","25,1","59","1008"
14/08/2022 19:11:59,"456","25,0","60","1008"
14/08/2022 19:16:59,"469","25,0","60","1008"
14/08/2022 19:21:59,"465","25,2","59","1008"
14/08/2022 19:26:59,"481","25,4","59","1008"
14/08/2022 19:31:59,"496","25,5","58","1007"
14/08/2022 19:36:59,"526","25,6","58","1007"
14/08/2022 19:41:59,"516","25,7","58","1007"
14/08/2022 19:46:59,"497","25,8","58","1007"
14/08/2022 19:51:59,"494","25,8","58","1007"
14/08/2022 19:56:59,"494","25,8","58","1007"
14/08/2022 20:01:59,"496","25,8","58","1007"
14/08/2022 20:06:59,"487","25,8","58","1007"
14/08/2022 20:11:59,"498","25,8","58","1007"
14/08/2022 20:16:59,"503","25,8","57","1007"
14/08/2022 20:21:59,"497","25,8","57","1007"
14/08/2022 20:26:59,"483","25,8","57","1007"
14/08/2022 20:31:59,"488","25,8","57","1007"
14/08/2022 20:36:59,"476","25,8","57","1007"
14/08/2022 20:41:59,"477","25,8","57","1007"
14/08/2022 20:46:59,"461","25,8","57","1007"
14/08/2022 20:51:59,"447","25,7","57","1007"
14/08/2022 20:56:59,"469","25,7","57","1007"
14/08/2022 21:01:59,"478","25,8","57","1007"
14/08/2022 21:06:59,"505","25,8","57","1007"
14/08/2022 21:11:59,"519","25,8","57","1007"
14/08/2022 21:16:59,"539","25,8","57","1007"
14/08/2022 21:21:59,"548","25,8","57","1007"
14/08/2022 21:26:59,"564","25,8","57","1007"
14/08/2022 21:31:59,"544","25,8","57","1007"
14/08/2022 21:36:59,"555","25,9","57","1007"
14/08/2022 21:41:59,"567","25,9","57","1007"
14/08/2022 21:46:59,"545","25,9","57","1007"
14/08/2022 21:51:59,"558","25,9","57","1007"
14/08/2022 21:56:59,"573","25,9","57","1007"
14/08/2022 22:01:59,"590","25,9","57","1007"
14/08/2022 22:06:59,"587","25,9","56","1008"
14/08/2022 22:11:59,"580","25,9","56","1008"
14/08/2022 22:16:59,"599","25,9","56","1008"
14/08/2022 22:21:59,"583","25,9","56","1008"
14/08/2022 22:26:59,"611","25,9","56","1008"
14/08/2022 22:31:59,"612","25,9","57","1008"
14/08/2022 22:36:59,"624","26,0","57","1008"
14/08/2022 22:41:59,"633","26,0","57","1008"
14/08/2022 22:46:58,"628","26,0","57","1008"
14/08/2022 22:51:58,"622","26,0","56","1008"
